"engine.time","dot(ikr.y1)","dot(ikr.y2)","dot(ikr.y3)","engine.pace","ikr.IKr","ikr.k12","ikr.k14","ikr.k21","ikr.k41","ikr.y1","ikr.y2","ikr.y3","ikr.y4","membrane.V"
 2.79702215866597896e+02, 4.48411456696912181e-04,-6.22831389784938932e-04,-4.67597989316518095e-03,-8.72792734721507202e+01,-2.20769717187409453e-01, 3.95221120167210742e-06, 4.24329889381186709e-01, 7.55152699988546807e-03, 4.40596760930197090e-02, 2.81575081125085801e-02, 6.62811798657863688e-02, 6.35562256665725189e-01, 2.69999055355979789e-01,-8.72792734721507202e+01
 2.80419553048912860e+02, 4.55249081669542241e-04,-5.94801177228556537e-04,-4.67818712309969395e-03,-8.72879480828002130e+01,-2.20439941999536509e-01, 3.94975359959216306e-06, 4.24422237251029288e-01, 7.55557417370495647e-03, 4.40498266042526135e-02, 2.84817561304313779e-02, 6.58448475439819547e-02, 6.32206789658707247e-01, 2.73466606666879497e-01,-8.72879480828002130e+01
 2.81136890231227824e+02, 4.60142691468901424e-04,-5.72349806024886800e-04,-4.67447049621501354e-03,-8.72952134404166173e+01,-2.19966457409451976e-01, 3.94769642869923214e-06, 4.24499598009044354e-01, 7.55896552401800689e-03, 4.40415789302986624e-02, 2.88101858351607655e-02, 6.54265391700585008e-02, 6.28851954529021651e-01, 2.76911320465759059e-01,-8.72952134404166173e+01
 2.81854227413542787e+02, 4.63482652107631218e-04,-5.54273622412461940e-04,-4.66614544803082426e-03,-8.73013895320595168e+01,-2.19383249354807103e-01, 3.94594852375466796e-06, 4.24565371466449237e-01, 7.56184961973103194e-03, 4.40345690114084809e-02, 2.91415470095591524e-02, 6.50226988004514034e-02, 6.25501512676776450e-01, 2.80334241513212956e-01,-8.73013895320595168e+01
 2.82571564595857751e+02, 4.65584658030622836e-04,-5.39622749695469243e-04,-4.65424754864011622e-03,-8.73067231096511733e+01,-2.18716420948807749e-01, 3.94443968273901553e-06, 4.24622180611522182e-01, 7.56434116582451431e-03, 4.40285162512743453e-02, 2.94748424285633422e-02, 6.46305427509892144e-02, 6.22158382634702245e-01, 2.83736232185745174e-01,-8.73067231096511733e+01
 2.83288901778172715e+02, 4.66703036366162421e-04,-5.27649486824926985e-04,-4.63959013045682489e-03,-8.73114043998230329e+01,-2.17986012946262769e-01, 3.94311584582889477e-06, 4.24672048359019561e-01, 7.56652867655938522e-03, 4.40232044189368607e-02, 2.98092789753537507e-02, 6.42478948665166222e-02, 6.18824821726307928e-01, 2.87118004431821672e-01,-8.73114043998230329e+01
 2.84006238960487678e+02, 4.67042359044168506e-04,-5.17765590723482500e-04,-4.62281153649461360e-03,-8.73155796601429586e+01,-2.17207373459675307e-01, 3.94193548557307981e-06, 4.24716530531745962e-01, 7.56848025933333154e-03, 4.40184673163707754e-02, 3.01442273305116346e-02, 6.38730548232944728e-02, 6.15502570352964407e-01, 2.90480147493229479e-01,-8.73155796601429586e+01
 2.84723576142802642e+02, 4.66766137520465904e-04,-5.09510647191449648e-04,-4.60441069915562551e-03,-8.73193623296504740e+01,-2.16392348479009289e-01, 3.94086641713858251e-06, 4.24756834163460106e-01, 7.57024877353169260e-03, 4.40141760735391699e-02, 3.04791893934832775e-02, 6.35046953201555686e-02, 6.12192964238153059e-01, 2.93823151048208109e-01,-8.73193623296504740e+01
 2.85440913325117606e+02, 4.66004907933912846e-04,-5.02524867802632449e-04,-4.58477688124963798e-03,-8.73228400724528200e+01,-2.15550049379706843e-01, 3.93988378374736121e-06, 4.24793892233099157e-01, 7.57187508974565670e-03, 4.40102311233941806e-02, 3.08137721011161707e-02, 6.31417818046424023e-02, 6.08897022023762058e-01, 2.97147424070479449e-01,-8.73228400724528200e+01
 2.86526688964609718e+02, 4.64155382211362336e-04,-4.93760810999528373e-04,-4.55336566334719681e-03,-8.73276679669145182e+01,-2.14238153148453764e-01, 3.93852007225329211e-06, 4.24845342584319774e-01, 7.57413336407676205e-03, 4.40047552254792321e-02, 3.13188156803170387e-02, 6.26010978698152698e-02, 6.03935861879042024e-01, 3.02144224570825681e-01,-8.73276679669145182e+01
 2.87612464604101831e+02, 4.61699704390009305e-04,-4.86563796495719338e-04,-4.52057527154610048e-03,-8.73321156746307850e+01,-2.12896650063795795e-01, 3.93726416796329808e-06, 4.24892746841148916e-01, 7.57621440000083145e-03, 4.39997111462109083e-02, 3.18215088556639686e-02, 6.20690506711079754e-02, 5.99009586567382457e-01, 3.07099853905845599e-01,-8.73321156746307850e+01
 2.88698240243593943e+02, 4.58832839627252437e-04,-4.80431289623212696e-04,-4.48694494728780341e-03,-8.73362982715793663e+01,-2.11537317881678899e-01, 3.93608348868896868e-06, 4.24937330338203800e-01, 7.57817191503653859e-03, 4.39949682526421179e-02, 3.23212988190667086e-02, 6.15442055083362735e-02, 5.94119406954933815e-01, 3.12015088717663147e-01,-8.73362982715793663e+01
 2.89784015883086056e+02, 4.55690824167208353e-04,-4.75024386050881689e-04,-4.45283740359000632e-03,-8.73402930914346882e+01,-2.10168019913861664e-01, 3.93495614641155676e-06, 4.24979916633287547e-01, 7.58004201993748607e-03, 4.39904387679446243e-02, 3.28178125409516880e-02, 6.10255867762083543e-02, 5.89266042713140092e-01, 3.16890557969699782e-01,-8.73402930914346882e+01
 2.90869791522578168e+02, 4.52366925315106708e-04,-4.70118438200763436e-04,-4.41849272594095621e-03,-8.73441529063498763e+01,-2.08794077136495643e-01, 3.93386720936940430e-06, 4.25021067778483252e-01, 7.58184936300531753e-03, 4.39860628001446652e-02, 3.33108041925289575e-02, 6.05125333305946631e-02, 5.84449876333809182e-01, 3.21726786143067156e-01,-8.73441529063498763e+01
 2.92551596755831838e+02, 4.46999009474551359e-04,-4.63189690821782781e-04,-4.36516636357506607e-03,-8.73499437750199519e+01,-2.06664623004550851e-01, 3.93223404558792807e-06, 4.25082814191241776e-01, 7.58456172264341220e-03, 4.39794983652940091e-02, 3.40671265623365693e-02, 5.97278509255179252e-02, 5.77063627860986195e-01, 3.29141394651159325e-01,-8.73499437750199519e+01
 2.94233401989085507e+02, 4.41495508878318038e-04,-4.56777368076766556e-04,-4.31199705122067845e-03,-8.73555724794774733e+01,-2.04540193916122715e-01, 3.93064726580569767e-06, 4.25142840089490048e-01, 7.58719905684391085e-03, 4.39731186960696935e-02, 3.48143092158350390e-02, 5.89544056007417494e-02, 5.69766911593902692e-01, 3.36464373589520527e-01,-8.73555724794774733e+01
 2.95915207222339177e+02, 4.35953124782392093e-04,-4.50656750679668617e-04,-4.25921674312438117e-03,-8.73610847526660308e+01,-2.02425333483053971e-01, 3.92909392957747625e-06, 4.25201632550908204e-01, 7.58978272587944834e-03, 4.39668718889428128e-02, 3.55521933550853875e-02, 5.81914725104451802e-02, 5.62559314402110378e-01, 3.43697019732358999e-01,-8.73610847526660308e+01
 2.97597012455592846e+02, 4.30421419776880199e-04,-4.44722543233657753e-04,-4.20693164125880009e-03,-8.73665069037812714e+01,-2.00322615029377704e-01, 3.92756658826962056e-06, 4.25259471725934313e-01, 7.59232501196669806e-03, 4.39607280788159166e-02, 3.62807506668680405e-02, 5.74386357120035065e-02, 5.55440109818909011e-01, 3.50840503802219428e-01,-8.73665069037812714e+01
 2.99278817688846516e+02, 4.24927554828709308e-04,-4.38919164262788176e-04,-4.15519404384894278e-03,-8.73718519723955751e+01,-1.98233326150409783e-01, 3.92606154110186473e-06, 4.25316496347182771e-01, 7.59483198984590036e-03, 4.39546724507534348e-02, 3.70000209034898123e-02, 5.66956224338489093e-02, 5.48408427275110077e-01, 3.57895929387551104e-01,-8.73718519723955751e+01
 3.00960622922100185e+02, 4.19483194352508054e-04,-4.33228728097604201e-04,-4.10401678864998065e-03,-8.73771273589184005e+01,-1.96158190579124009e-01, 3.92457668029983419e-06, 4.25372785052931190e-01, 7.59730709667292073e-03, 4.39486965860646159e-02, 3.77100853888174339e-02, 5.59622561504641985e-02, 5.41463304413273505e-01, 3.64864354047444772e-01,-8.73771273589184005e+01
 3.02642428155353855e+02, 4.14094905134550911e-04,-4.27635969826919830e-04,-4.05340932783953764e-03,-8.73823379116677046e+01,-1.94097682369915064e-01, 3.92311061950662423e-06, 4.25428389291023390e-01, 7.59975257658938863e-03, 4.39427949614636035e-02, 3.84110387114080937e-02, 5.52383745906891085e-02, 5.34603774493956685e-01, 3.71746812203946120e-01,-8.73823379116677046e+01
 3.04324233388607524e+02, 4.08767166749968852e-04,-4.22128905050031793e-04,-4.00337740624893620e-03,-8.73874869341561578e+01,-1.92052122403303077e-01, 3.92166240909822997e-06, 4.25483344051286516e-01, 7.60216995165694832e-03, 4.39369638063517517e-02, 3.91029807878577468e-02, 5.45238282976594629e-02, 5.27828869836644787e-01, 3.78544321077837975e-01,-8.73874869341561578e+01
 3.06006038621861194e+02, 4.03503321080612987e-04,-4.16696514660956847e-04,-3.95392542654924434e-03,-8.73925762811297488e+01,-1.90021696368973314e-01, 3.92023150833028071e-06, 4.25537668879401643e-01, 7.60456006574122996e-03, 4.39312009928400776e-02, 3.97860149092936558e-02, 5.38184751996653651e-02, 5.21137626651569597e-01, 3.85257883239471410e-01,-8.73925762811297488e+01
 3.09539147940784630e+02, 3.92657307345996992e-04,-4.05516376044484693e-04,-3.85190693143268661e-03,-8.74030769444022866e+01,-1.85805854139313803e-01, 3.91728083285332861e-06, 4.25649777228352177e-01, 7.60949387558557382e-03, 4.39193131792321029e-02, 4.11923932728577233e-02, 5.23660907615100882e-02, 5.07348930634324402e-01, 3.99092585331307759e-01,-8.74030769444022866e+01
 3.13072257259708067e+02, 3.82096577284555400e-04,-3.94637128733277547e-04,-3.75238334439696036e-03,-8.74133249327692283e+01,-1.81657816277199791e-01, 3.91440330016766664e-06, 4.25759216418888142e-01, 7.61431205077318842e-03, 4.39077145208700073e-02, 4.25609516687616291e-02, 5.09526686843650919e-02, 4.93916258677457032e-01, 4.12570120969416254e-01,-8.74133249327692283e+01
 3.16605366578631504e+02, 3.71814047285617955e-04,-3.84047054433619983e-04,-3.65530441515048848e-03,-8.74233273320705848e+01,-1.77578098789524214e-01, 3.91159676483296846e-06, 4.25866060076235453e-01, 7.61901770222653436e-03, 4.38963967737245608e-02, 4.38926904917498056e-02, 4.95771667533488197e-02, 4.80830883454322344e-01, 4.25699259300579058e-01,-8.74233273320705848e+01
 3.22056239917632013e+02, 3.56483279246498641e-04,-3.68256177486815087e-04,-3.51020441414411424e-03,-8.74382894267171622e+01,-1.71418508609439357e-01, 3.90740236315227308e-06, 4.26025932274232466e-01, 7.62606208273870073e-03, 4.38794725607580607e-02, 4.58773220198759948e-02, 4.75271057806746083e-02, 4.61304286215679316e-01, 4.45291285983769991e-01,-8.74382894267171622e+01
 3.30244024198838986e+02, 3.34622868604181334e-04,-3.45732415193613176e-04,-3.30252630902973590e-03,-8.74597331399905329e+01,-1.62473997261609576e-01, 3.90139877672338502e-06, 4.26255166180679268e-01, 7.63616946532059190e-03, 4.38552281111556225e-02, 4.87056746937922710e-02, 4.46050416621488685e-02, 4.33421954155720546e-01, 4.73267329488338329e-01,-8.74597331399905329e+01
 3.38431808480045959e+02, 3.14085550434248933e-04,-3.24572719367925602e-04,-3.10662115864954527e-03,-8.74799955847490622e+01,-1.53898532225582668e-01, 3.89573438581811729e-06, 4.26471885632028924e-01, 7.64573237230351845e-03, 4.38323315232548166e-02, 5.13605068488288477e-02, 4.18617460949770800e-02, 4.07191405835300502e-01, 4.99586341220893571e-01,-8.74799955847490622e+01
 3.46619592761252932e+02, 2.94791791585716223e-04,-3.04696766707993776e-04,-2.92187870405713306e-03,-8.74991385717181487e+01,-1.45689428630858181e-01, 3.89039049595697696e-06, 4.26676733007767039e-01, 7.65477794999207348e-03, 4.38107109059289596e-02, 5.38523493725278982e-02, 3.92864079905474173e-02, 3.82518756777199931e-01, 5.24342485859724761e-01,-8.74991385717181487e+01
 3.54807377042459905e+02, 2.76672470898263467e-04,-2.86024703583712570e-04,-2.74771788087451591e-03,-8.75172212254009736e+01,-1.37842049815415701e-01, 3.88534933779545502e-06, 4.26870324222132835e-01, 7.66333232036809590e-03, 4.37902976531651805e-02, 5.61910949403033183e-02, 3.68688464487500270e-02, 3.59315019022822812e-01, 5.47625039588123919e-01,-8.75172212254009736e+01
 3.62995161323666878e+02, 2.59658401114023357e-04,-2.68484397752673069e-04,-2.58357901042758666e-03,-8.75343001486457837e+01,-1.30350134626081415e-01, 3.88059400245636167e-06, 4.27053250248666916e-01, 7.67142063373606794e-03, 4.37710262317243179e-02, 5.83860559927585412e-02, 3.45994896032241206e-02, 3.37495874141112040e-01, 5.69518580262905250e-01,-8.75343001486457837e+01
 3.71182945604873851e+02, 2.43681340779806216e-04,-2.52010007575404653e-04,-2.42892468989718523e-03,-8.75504295433001403e+01,-1.23206093678004266e-01, 3.87610839105576323e-06, 4.27226078198188308e-01, 7.67906710305193453e-03, 4.37528340210751807e-02, 6.04459948149327908e-02, 3.24693386586343766e-02, 3.16981481420952227e-01, 5.90103185105480765e-01,-8.75504295433001403e+01
 3.79370729886080824e+02, 2.28678280794685634e-04,-2.36538432674297057e-04,-2.28324268883990135e-03,-8.75656612096983764e+01,-1.16401265064323550e-01, 3.87187719958544135e-06, 4.27389351118527050e-01, 7.68629498290470271e-03, 4.37356612922915888e-02, 6.23791454075067267e-02, 3.04699292368831275e-02, 2.97696291941776769e-01, 6.09454633413833324e-01,-8.75656612096983764e+01
 3.93180755756347253e+02, 2.05419003475273976e-04,-2.12548298701252357e-04,-2.05650767123909985e-03,-8.75894544776193129e+01,-1.05665539993219176e-01, 3.86527692906568881e-06, 4.27644523355108108e-01, 7.69759921432426435e-03, 4.37088493927700258e-02, 6.53737778287328125e-02, 2.73718801330257722e-02, 2.67756565820442993e-01, 6.39497776217798464e-01,-8.75894544776193129e+01
 4.06990781626613682e+02, 1.84508002862217302e-04,-1.90974444767686552e-04,-1.85172234385539390e-03,-8.76110560970263066e+01,-9.58178964868593580e-02, 3.85929436845360515e-06, 4.27876323078437037e-01, 7.70787658688937109e-03, 4.36845214301667811e-02, 6.80637221702985740e-02, 2.45881347021714401e-02, 2.40793890110863246e-01, 6.66554253016666709e-01,-8.76110560970263066e+01
 4.20800807496880111e+02, 1.65710350007675089e-04,-1.71577258450328725e-04,-1.66686768891195075e-03,-8.76306706051715878e+01,-8.68057451102519223e-02, 3.85387015909185429e-06, 4.28086908615435024e-01, 7.71722044020875780e-03, 4.36624431022205328e-02, 7.04797305512029626e-02, 2.20870315474949522e-02, 2.16519507318156834e-01, 6.90913730583145314e-01,-8.76306706051715878e+01
 4.34610833367146540e+02, 1.48815331554461028e-04,-1.54140660940421112e-04,-1.50009032612015078e-03,-8.76484852636805556e+01,-7.85750278743530262e-02, 3.84895028809582653e-06, 4.28278260395554000e-01, 7.72571670620096889e-03, 4.36424003765545285e-02, 7.26494824623876018e-02, 1.98400593909580959e-02, 1.94671338925024834e-01, 7.12839119221629458e-01,-8.76484852636805556e+01
 4.48420859237412969e+02, 1.33631963168692747e-04,-1.38467764870953223e-04,-1.34969294447086045e-03,-8.76646709677763738e+01,-7.10714664588616429e-02, 3.84448573088967841e-06, 4.28452189319700028e-01, 7.73344419201046039e-03, 4.36241983145558773e-02, 7.45979121074710760e-02, 1.78215252104995912e-02, 1.75011553302508088e-01, 7.32569009379521185e-01,-8.76646709677763738e+01
 4.62230885107679399e+02, 1.19987229368900827e-04,-1.24380698600062969e-04,-1.21412390896285041e-03,-8.76793832268173361e+01,-6.42416351333872510e-02, 3.84043209208641732e-06, 4.28610346126055752e-01, 7.74047492158899068e-03, 4.36076598406883106e-02, 7.63474631983784569e-02, 1.60082978248275165e-02, 1.57324653940488640e-01, 7.50319585036305359e-01,-8.76793832268173361e+01
 4.76040910977945828e+02, 1.07726225431661882e-04,-1.11720349353793013e-04,-1.09196739711626099e-03,-8.76927631941090908e+01,-5.80337805556378761e-02, 3.83674924815089719e-06, 4.28754231484001769e-01, 7.74687452208221508e-03, 4.35926244783593139e-02, 7.79183115477210808e-02, 1.43795794024738667e-02, 1.41415734530171255e-01, 7.66286374519633773e-01,-8.76927631941090908e+01
 4.89850936848212257e+02, 9.67103045222683644e-05,-1.00343871430686303e-04,-9.81934270063729471e-04,-8.77049387547870225e+01,-5.23983413494535158e-02, 3.83340098710397995e-06, 4.28885206882083814e-01, 7.75270265621669924e-03, 4.35789470392119113e-02, 7.93285901093741808e-02, 1.29166738845169320e-02, 1.27108658876336378e-01, 7.80646077129772520e-01,-8.77049387547870225e+01
 5.03660962718478686e+02, 8.68142296041388151e-05,-9.01221248041287443e-05,-8.82852539275790632e-04,-8.77160256037453792e+01,-4.72882501817553716e-02, 3.83035466195808782e-06, 4.29004505553038040e-01, 7.75801346545489014e-03, 4.35664963394154434e-02, 8.05946055609239181e-02, 1.16027659666057062e-02, 1.14244267467670815e-01, 7.93558361004799595e-01,-8.77160256037453792e+01
 5.24937447027365579e+02, 7.35018305961787632e-05,-7.63684700016954926e-05,-7.49208003478369407e-04,-8.77312139838352607e+01,-4.03419626628671452e-02, 3.82618529169042249e-06, 4.29167992115132957e-01, 7.76529489158682331e-03, 4.35494453322579009e-02, 8.22961549890410954e-02, 9.83565255933264646e-03, 9.69206523771574957e-02, 8.10947540074468787e-01,-8.77312139838352607e+01
 5.46213931336252472e+02, 6.22192844927371702e-05,-6.47084329730732925e-05,-6.35614234005137373e-04,-8.77443993116515770e+01,-3.43889807748402332e-02, 3.82256946060986564e-06, 4.29309968494038630e-01, 7.77162158045423615e-03, 4.35346484330918007e-02, 8.37366155150717079e-02, 8.33831993519611007e-03, 8.22218105039804192e-02, 8.25703254045751844e-01,-8.77443993116515770e+01
 5.61294137043926185e+02, 5.52801543160091891e-05,-5.75349837713211282e-05,-5.65607287144723452e-04,-8.77526899954634843e+01,-3.06975434116879484e-02, 3.82029764465217472e-06, 4.29399264595949681e-01, 7.77560232157116591e-03, 4.35253469984068636e-02, 8.46215356877297042e-02, 7.41766202101053988e-03, 7.31747674238234780e-02, 8.34786034867436300e-01,-8.77526899954634843e+01
 5.76374342751599897e+02, 4.91110800518654300e-05,-5.11557901431918837e-05,-5.03252612832472742e-04,-8.77602077371484626e+01,-2.73949857209775938e-02, 3.81823879780620866e-06, 4.29480251660946333e-01, 7.77921370007411423e-03, 4.35169144563960567e-02, 8.54077534500172764e-02, 6.59905395586701457e-03, 6.51244910787407566e-02, 8.42868701515374963e-01,-8.77602077371484626e+01
 5.91454548459273610e+02, 4.36264705108643791e-05,-4.54826214144984404e-05,-4.47726814384915260e-04,-8.77670315784214523e+01,-2.44423525173923482e-02, 3.81637094672572498e-06, 4.29553776706153134e-01, 7.78249319436803873e-03, 4.35092616669172996e-02, 8.61061981711644386e-02, 5.87122193644261728e-03, 5.79620745150897163e-02, 8.50060505377303266e-01,-8.77670315784214523e+01
 6.06534754166947323e+02, 3.87506066574991315e-05,-4.04373689291705988e-05,-3.98291706024615777e-04,-8.77732319704861936e+01,-2.18041406668430457e-02, 3.81467454117426767e-06, 4.29620595169281860e-01, 7.78547426180170241e-03, 4.35023092291476274e-02, 8.67266037189625832e-02, 5.22412533469451042e-03, 5.15902710898831079e-02, 8.56458999856459791e-01,-8.77732319704861936e+01
